date_id,LME_AH_Close,LME_PB_Close,JPX_Gold_Mini_Futures_Volume,JPX_Gold_Rolling-Spot_Futures_Volume,JPX_Gold_Standard_Futures_Volume,JPX_Platinum_Mini_Futures_Volume,JPX_Platinum_Standard_Futures_Volume,JPX_RSS3_Rubber_Futures_Volume,JPX_Gold_Mini_Futures_open_interest,JPX_Gold_Rolling-Spot_Futures_open_interest,JPX_Gold_Standard_Futures_open_interest,JPX_Platinum_Mini_Futures_open_interest,JPX_Platinum_Standard_Futures_open_interest,JPX_RSS3_Rubber_Futures_open_interest,US_Stock_AEM_adj_open,US_Stock_AG_adj_open,US_Stock_AGG_adj_open,US_Stock_ALB_adj_open,US_Stock_BCS_adj_open,US_Stock_BP_adj_open,US_Stock_CLF_adj_open,US_Stock_EEM_adj_open,US_Stock_EWZ_adj_open,US_Stock_FNV_adj_open,US_Stock_GOLD_adj_open,US_Stock_HAL_adj_open,US_Stock_NUGT_adj_open,US_Stock_ACWI_adj_volume,US_Stock_AEM_adj_volume,US_Stock_AG_adj_volume,US_Stock_AGG_adj_volume,US_Stock_ALB_adj_volume,US_Stock_AMP_adj_volume,US_Stock_BCS_adj_volume,US_Stock_BKR_adj_volume,US_Stock_BND_adj_volume,US_Stock_BNDX_adj_volume,US_Stock_BP_adj_volume,US_Stock_BSV_adj_volume,US_Stock_CAT_adj_volume,US_Stock_CCJ_adj_volume,US_Stock_CLF_adj_volume,US_Stock_COP_adj_volume,US_Stock_CVE_adj_volume,US_Stock_CVX_adj_volume,US_Stock_DE_adj_volume,US_Stock_DVN_adj_volume,US_Stock_EEM_adj_volume,US_Stock_EFA_adj_volume,US_Stock_EMB_adj_volume,US_Stock_ENB_adj_volume,US_Stock_EOG_adj_volume,US_Stock_EWJ_adj_volume,US_Stock_EWT_adj_volume,US_Stock_EWY_adj_volume,US_Stock_EWZ_adj_volume,US_Stock_FCX_adj_volume,US_Stock_FNV_adj_volume,US_Stock_FXI_adj_volume,US_Stock_GDX_adj_volume,US_Stock_GLD_adj_volume,US_Stock_GOLD_adj_volume,US_Stock_HAL_adj_volume,US_Stock_HES_adj_volume,US_Stock_HL_adj_volume,US_Stock_IAU_adj_volume,US_Stock_IEF_adj_volume,US_Stock_IEMG_adj_volume,US_Stock_IGSB_adj_volume,US_Stock_JNK_adj_volume,US_Stock_KGC_adj_volume,US_Stock_KMI_adj_volume,US_Stock_LQD_adj_volume,US_Stock_LYB_adj_volume,US_Stock_MBB_adj_volume,US_Stock_MPC_adj_volume,US_Stock_MS_adj_volume,US_Stock_NEM_adj_volume,US_Stock_NUE_adj_volume,US_Stock_NUGT_adj_volume,US_Stock_OIH_adj_volume,US_Stock_OKE_adj_volume,US_Stock_OXY_adj_volume,US_Stock_PAAS_adj_volume,US_Stock_RIO_adj_volume,US_Stock_RSP_adj_volume,US_Stock_RY_adj_volume,US_Stock_SCCO_adj_volume,US_Stock_SHEL_adj_volume,US_Stock_SHY_adj_volume,US_Stock_SLB_adj_volume,US_Stock_SLV_adj_volume,US_Stock_SPIB_adj_volume,US_Stock_SPTL_adj_volume,US_Stock_SPYV_adj_volume,US_Stock_STLD_adj_volume,US_Stock_TD_adj_volume,US_Stock_TECK_adj_volume,US_Stock_TIP_adj_volume,US_Stock_TRGP_adj_volume,US_Stock_URA_adj_volume,US_Stock_VALE_adj_volume,US_Stock_VCIT_adj_volume,US_Stock_VCSH_adj_volume,US_Stock_VEA_adj_volume,US_Stock_VGIT_adj_volume,US_Stock_VGK_adj_volume,US_Stock_VGLT_adj_volume,US_Stock_VGSH_adj_volume,US_Stock_VT_adj_volume,US_Stock_VTV_adj_volume,US_Stock_VWO_adj_volume,US_Stock_VXUS_adj_volume,US_Stock_VYM_adj_volume,US_Stock_WMB_adj_volume,US_Stock_WPM_adj_volume,US_Stock_X_adj_volume,US_Stock_XLB_adj_volume,US_Stock_XLE_adj_volume,US_Stock_YINN_adj_volume,FX_AUDUSD,FX_EURAUD,FX_EURGBP,FX_EURUSD,FX_ZARJPY,FX_AUDNZD,FX_EURCAD,FX_GBPCAD
834,2265.5,1958.5,7906.0,2034.0,24797.0,613.0,6973.0,2414.0,3685.0,53191.0,17751.0,953.0,13798.0,5700.0,53.7433,16.8315,100.6846,146.4511,8.2666,20.3651,16.85,52.2507,23.9732,118.4573,79.23801612903226,20.6248,56.5185,5386019.0,1009119.0,5985224.0,4701406.0,1670709.0,3286970.0,9678063.0,21924249.0,4969218.0,2113745.0,10844667.0,2247460.0,7485061.0,6520570.0,18197377.0,26925528.0,9909013.0,18490988.0,3042145.0,18103687.0,60265704.0,31465206.0,4752087.0,3579627.0,8384453.0,8822517.0,3846946.0,6128189.0,38642817.0,33270620.0,1945137.0,14442846.0,17791428.0,6868892.0,726637.2016129033,23241142.0,4721438.0,20874657.0,9872931.0,8748137.0,12445709.0,1204131.0,16455651.0,19981979.0,22907749.0,19776137.0,5080152.0,950050.0,14090222.0,11557556.0,31287360.0,6491326.0,2332642.0,1673386.0,8491914.0,29558099.0,3129815.0,2763063.0,4131169.0,1279771.0,1509316.0,2348125.0,3276263.0,22577539.0,22871475.0,1899409.0,1452049.0,2280948.0,7075187.0,1890902.0,6888062.0,1474323.0,2737751.0,1386539.0,29946080.0,3994771.0,3613627.0,7464014.0,878298.0,3666870.0,618941.0,821313.0,1042514.0,3482265.0,8992104.0,3554872.0,2396780.0,11920688.0,4250795.0,20094162.0,8918446.0,40579252.0,67976.4,0.773625,1.544224,0.861319,1.19465,7.449779,1.079798,1.496001,1.736871
835,2272.0,1972.5,5654.0,1318.0,14601.0,980.0,9010.0,2062.0,3676.0,53092.0,17704.0,1020.0,14462.0,5555.0,53.9127,16.476,100.9509,145.4057,8.416,20.4293,16.76,52.4851,23.9164,118.1212,79.23801612903226,20.3627,55.6575,6435535.0,613913.0,2311871.0,5468656.0,740321.0,918026.0,4435747.0,9762713.0,4748357.0,2764069.0,11557769.0,1732760.0,2211572.0,3734596.0,12241019.0,11002971.0,6936536.0,12508496.0,1398482.0,11954238.0,24860400.0,27978207.0,4615881.0,4577784.0,2941978.0,4935878.0,5511573.0,3386181.0,26309802.0,21113505.0,650980.0,14117811.0,14935314.0,5239970.0,726637.2016129033,11003912.0,2251625.0,6419764.0,6283377.5,4679826.0,7609807.0,2157838.0,11891570.0,9366912.0,13118582.0,16677225.0,1804008.0,981611.0,4805316.0,7169919.0,6347986.0,3280840.0,2060891.0,670381.0,3175306.0,14200429.0,1181717.0,2168766.0,3249082.0,939981.0,988039.0,1672371.0,2118497.0,19700238.0,23780961.0,3466904.0,4117839.0,4143029.0,2207072.0,1836157.0,4569032.0,1424570.0,1684428.0,533274.0,25653935.0,2723934.0,3226409.0,8220558.0,384785.0,2516632.0,389998.0,750180.0,1902549.0,2762612.0,10854545.0,3212926.0,1990546.0,8169500.0,1407882.0,11148414.0,6438349.0,29780870.0,50766.1,0.77453,1.540634,0.860841,1.193268,7.384834,1.085949,1.49412,1.735651
836,2219.5,1949.0,6034.0,1562.0,12105.0,676.0,6347.0,1661.0,3700.0,53137.0,18131.0,1004.0,14752.0,5856.0,53.5381,16.229,101.1196,144.6575,8.2583,19.675,15.51,51.9773,23.8312,117.8524,79.23801612903226,19.6605,54.4617,3479621.0,962355.0,4046727.0,5525062.0,765217.0,768101.0,5740206.0,8149037.0,5148694.0,2634819.0,16836353.0,1360933.0,4017585.0,7494132.0,15185376.0,11853794.0,10025912.0,14781722.0,2911237.0,13197930.0,40356401.0,22514227.0,4658413.0,4486361.0,7079784.0,6458043.0,3940915.0,4770377.0,32195121.0,40041525.0,703963.0,18525035.0,17838720.0,6048301.0,726637.2016129033,11882492.0,2728218.0,9578807.0,9608194.0,7544012.0,8836757.0,18080398.0,13258979.0,12472884.0,20958860.0,32228004.0,3016674.0,5790712.0,6252226.0,10235491.0,5730483.0,2948661.0,2821266.0,775951.0,3607126.0,20609389.0,3844205.0,2734697.0,3110655.0,971011.0,1844400.0,3352419.0,3241298.0,14459049.0,28806840.0,2950317.0,1570589.0,2975743.0,3148763.0,1388344.0,6885223.0,2294131.0,2122272.0,1203286.0,38210932.0,2822147.0,1927867.0,10888032.0,626777.0,2292947.0,410469.0,2251845.0,2397205.0,2789721.0,10632756.0,2864121.0,1621531.0,10829100.0,1908017.0,19242090.0,10235125.0,51598108.0,122343.25,0.76045,1.556954,0.86235,1.183985,7.27915,1.088018,1.490703,1.728652
837,2258.0,1939.5,10680.0,1538.0,17083.0,795.0,6597.0,1626.0,3645.0,53271.0,18435.0,1039.0,14740.0,5869.0,53.0565,15.7351,101.1285,141.9815,8.3164,19.5948,15.27,51.3229,23.6111,118.1692,79.23801612903226,19.932,52.7814,5615978.0,704710.0,2745371.0,6352692.0,1039765.0,624751.0,7077174.0,7478906.0,5148226.0,3515326.0,19087205.0,1636468.0,4257961.0,4818724.0,13328765.0,9671053.0,11702301.0,11026790.0,1860580.0,11052333.0,45315418.0,20717029.0,4270480.0,4239065.0,5032738.0,9423143.0,4170808.0,3907155.0,33166176.0,27289027.0,793884.0,37134387.0,14319311.0,6183666.0,726637.2016129033,9751828.0,1955622.0,9758640.0,8116822.5,14634872.0,17763503.0,5723763.0,16456219.0,12075163.0,17619738.0,13435366.0,1638405.0,7489767.0,6802920.0,8458959.0,5604202.0,3282552.0,1936049.0,828467.0,3065178.0,15596413.0,2253649.0,2680547.0,3069150.0,1047058.0,1658294.0,3886591.0,2322782.0,13642389.0,18289619.0,2096562.0,14853275.0,6023728.0,2375314.0,1589489.0,4867813.0,1482549.0,2024450.0,420946.0,26472341.0,2320076.0,2400930.0,7748561.0,543784.0,2387988.0,570441.0,984928.0,2231151.0,3911523.0,12406645.0,4323665.0,1961467.0,11231401.0,2704490.0,17388524.0,6735553.0,40815358.0,225012.5,0.75904,1.556271,0.86299,1.181272,7.27488,1.089226,1.485993,1.721912
838,2246.0,1920.5,7922.0,1249.0,13780.0,635.0,5215.0,2614.0,3685.0,53079.0,18441.0,1041.0,14833.0,5797.0,51.8882,15.1326,101.4304,139.4878,8.1836,19.4263,14.27,50.356,22.7806,116.8923,79.23801612903226,19.389,51.6396,4317717.0,867652.0,3184350.0,5177994.0,964226.0,678906.0,9874855.0,9501072.0,3876320.0,2136224.0,13726781.0,1538402.0,2901771.0,5583817.0,14398681.0,9275165.0,8373528.0,11138164.0,1970634.0,9282934.0,73684605.0,25182994.0,3860500.0,3932701.0,4176027.0,8219323.0,6355016.0,4986233.0,42100791.0,38038214.0,636197.0,20548951.0,16091687.0,8398596.0,726637.2016129033,11137274.0,2153154.0,7370960.0,10037282.5,10573821.0,27291289.0,4415260.0,10111595.0,10770162.0,16449429.0,12945956.0,1337517.0,5041181.0,5087911.0,11363846.0,5922936.0,4329817.0,2602899.0,581874.0,2662784.0,18172001.0,1906733.0,2277774.0,4005608.0,1810867.0,2317505.0,3750794.0,2771615.0,14595825.0,29613102.0,3253904.0,7392067.0,10857030.0,2082155.0,1909589.0,8277632.0,2120464.0,1788770.0,757300.0,32105066.0,2259883.0,2132219.0,9722060.0,655022.0,4515701.0,877104.0,828706.0,5577277.0,3783849.0,15605707.0,5343854.0,1992897.0,11257757.0,2091912.0,21803894.0,7696726.0,40335130.0,124992.55,0.75938,1.550775,0.856559,1.177627,7.276737,1.08998,1.484123,1.732657
839,2298.0,1952.5,9204.0,1364.0,20636.0,1184.0,9973.0,1870.0,3822.0,53073.0,18390.0,1032.0,15440.0,5608.0,52.3966,15.6462,101.1374,144.8302,8.3828,20.1805,15.64,51.1764,23.1923,117.4587,79.23801612903226,20.3252,51.0752,2965124.0,941062.0,2930541.0,4333939.0,722548.0,713877.0,8191065.0,6041202.0,3376220.0,2688095.0,13100070.0,1747707.0,3040141.0,5428570.0,17641180.0,8723090.0,9271746.0,9820150.0,1586119.0,11916266.0,142402751.0,27381788.0,1997538.0,4183599.0,4425273.0,4408472.0,4783475.0,4385803.0,32707123.0,23769226.0,575070.0,39379246.0,15938692.0,6153894.0,726637.2016129033,9763513.0,1708303.0,6052607.0,6947839.5,6409729.0,17456077.0,3871110.0,9074820.0,8683237.0,15211870.0,14315002.0,1281856.0,1198735.0,3822478.0,11107395.0,6934854.0,7677149.0,2461878.0,522964.0,2718871.0,16268520.0,1170924.0,2468794.0,3298771.0,1115140.0,1469013.0,5819746.0,3068507.0,11722604.0,14587610.0,785318.0,1293870.0,2830253.0,2458491.0,1304748.0,5162165.0,1658645.0,1373015.0,632399.0,31425008.0,2261097.0,2488320.0,6866410.0,1001931.0,2625134.0,789676.0,774670.0,2400236.0,3329797.0,15609719.0,2877831.0,1705331.0,9224765.0,2395450.0,23857565.0,7609590.0,36174313.0,170804.5,0.764194,1.543354,0.855673,1.179422,7.295601,1.089879,1.487546,1.738451
840,2266.0,1956.5,8242.0,1044.0,16817.0,850.0,7487.0,1613.0,3795.0,53133.0,18334.0,1077.0,15019.0,5189.0,52.0398,15.4981,100.7911,143.5066,8.2998,20.004,16.44,51.6062,22.7735,118.0636,79.23801612903226,20.1754,52.2327,8201826.0,1296750.0,3257774.0,7630810.0,758792.0,574086.0,10099971.0,6771153.0,3775535.0,2487524.0,11019154.0,2256422.0,3003239.0,6976888.0,20441036.0,7901110.0,6368165.0,7542327.0,1413689.0,10882129.0,51309474.0,18381641.0,7379686.0,5304092.0,3264089.0,9160502.0,4111102.0,3896233.0,29926987.0,19461679.0,592742.0,20908968.0,13768313.0,8409316.0,726637.2016129033,6864150.0,1751240.0,7568880.0,7039745.0,6298024.0,11887869.0,2289047.0,9352572.0,11210719.0,12293361.0,11279886.0,1256801.0,1302422.0,4552207.0,21931739.0,6180162.0,6114016.0,2346275.0,535384.0,2333373.0,13907089.0,2377593.0,2223969.0,2355891.0,864813.0,1233545.0,3984519.0,2181979.0,11397450.0,27664905.0,1437177.0,1161795.0,2264517.0,3330059.0,1190930.0,9802157.0,1629102.0,1474751.0,564481.0,22626544.0,2681106.0,3178833.0,7404798.0,1407686.0,1983454.0,494395.0,1055198.0,2314624.0,4046916.0,13062035.0,3823987.0,1494382.0,7723066.0,2148266.0,37189711.0,6490032.0,23643070.0,81420.05,0.76388,1.540641,0.854339,1.176865,7.362983,1.089923,1.481867,1.734518
841,2231.0,1971.0,8620.0,2709.0,18949.0,949.0,7005.0,1372.0,3468.0,53331.0,17770.0,1040.0,15221.0,1795.0,51.4779,14.619,100.8977,140.2263,8.4326,19.9318,16.29,51.6452,22.9864,117.718,79.23801612903226,19.6605,50.5682,2982393.0,1203269.0,4480106.0,4996946.0,1347958.0,360081.0,6738232.0,5138778.0,4769243.0,2148705.0,7130209.0,3181365.0,3139103.0,8081343.0,19194304.0,7910222.0,7599796.0,6284594.0,1278209.0,8036157.0,44414333.0,15377434.0,6058918.0,3624031.0,2614298.0,5626800.0,3835559.0,3248436.0,40593866.0,17474736.0,850483.0,15553072.0,25441929.0,8353246.0,726637.2016129033,7878549.0,1285742.0,6592797.0,18350899.0,5784914.0,16389280.0,10879246.0,9713929.0,15280097.0,14643623.0,20219323.0,901407.0,1937142.0,3228859.0,12062974.0,6399180.0,4304588.0,3666039.0,402208.0,1950914.0,9799226.0,2651715.0,1966995.0,3239876.0,922329.0,1102638.0,3502470.0,2213821.0,11439994.0,31973568.0,860922.0,2075911.0,3913772.0,3260132.0,1567541.0,3299675.0,1597129.0,1412591.0,437336.0,20101068.0,2527042.0,2324929.0,14968121.0,1663415.0,2365367.0,539814.0,1368666.0,2491859.0,3321715.0,27514248.0,3557211.0,3041049.0,9783269.0,4982036.0,39257971.0,6570587.0,26696132.0,77084.7,0.760775,1.540945,0.852945,1.172312,7.398832,1.088221,1.479751,1.734873
842,2212.0,1974.5,11360.0,3473.0,24437.0,911.0,7503.0,3795.0,3394.0,53702.0,18175.0,1041.0,15662.0,3096.0,50.9874,14.8165,101.0753,141.1183,8.6069,19.7472,18.44,51.7722,23.2988,119.5902,79.23801612903226,20.2035,50.3194,2264733.0,1145791.0,3263902.0,6309151.0,1990008.0,627534.0,5680168.0,5308459.0,6949299.0,3731389.0,10283238.0,2076147.0,4512327.0,8329997.0,70999935.0,9293077.0,7761804.0,8954377.0,2053541.0,9276051.0,38807487.0,32191645.0,8844412.0,3754942.0,3458292.0,7248261.0,5787578.0,3130632.0,35775441.0,15946036.0,671563.0,18459805.0,29139803.0,10623771.0,726637.2016129033,6526774.0,1981846.0,8640925.0,17962560.0,8619995.0,14865937.0,9093565.0,15265829.0,11965024.0,17557083.0,23764639.0,1263529.0,3137049.0,4984833.0,12085487.0,7149818.0,5532743.0,3303017.0,456290.0,2326511.0,15989670.0,2103171.0,2234141.0,5188820.0,1099875.0,929368.0,3982323.0,4480991.0,11046280.0,24331337.0,2297338.0,5138266.0,4092541.0,3659805.0,1934835.0,4902023.0,2781855.0,1823772.0,994413.0,26083701.0,3675255.0,4090345.0,8259471.0,1023625.0,3351461.0,1285097.0,613339.0,3108477.0,3251464.0,10759709.0,3399727.0,1464192.0,7789442.0,5446755.0,44729737.0,7087395.0,24048696.0,59621.35,0.75937,1.544249,0.850703,1.172656,7.490381,1.087551,1.473466,1.732056
843,2225.5,1963.5,9500.0,2443.0,24602.0,943.0,7081.0,1391.0,3827.0,53480.0,18400.0,1086.0,15250.0,3287.0,52.4501,15.8339,101.3084,142.135,8.4575,19.6349,20.15,52.8563,23.6253,121.712,79.23801612903226,20.2784,53.572,2815641.0,1246496.0,3634986.0,10767223.0,1126191.0,494653.0,4873410.0,9452501.0,4780150.0,2954941.0,14540476.0,2620840.0,3787055.0,5088105.0,33745060.0,10164963.0,8782625.0,8515750.0,1562136.0,14127471.0,44592743.0,26312628.0,7724367.0,2385174.0,5864050.0,5159986.0,2573866.0,3194792.0,37702950.0,16423757.0,836902.0,19981509.0,27485551.0,7105228.0,726637.2016129033,7419020.0,1916411.0,5835984.0,10177053.0,8535311.0,20327956.0,9176462.0,13133899.0,18863119.0,13316794.0,16390890.0,1192630.0,3096018.0,5490760.0,13195642.0,6514064.0,4185319.0,2607537.0,579492.0,2525434.0,27311044.0,1738177.0,1835400.0,4569216.0,906942.0,1121497.0,3916978.0,3614332.0,10463309.0,21555372.0,3192650.0,5258301.0,2805791.0,1950454.0,1250288.0,3439440.0,3026625.0,1644509.0,1095363.0,20811718.0,3066592.0,2060512.0,9224299.0,1274667.0,3586619.0,2126663.0,639833.0,2552430.0,3430155.0,10280812.0,3184551.0,1412204.0,6511060.0,3268107.0,28592553.0,7163125.0,32519753.0,83158.55,0.761702,1.546291,0.851451,1.177813,7.56068,1.084566,1.477878,1.735716
844,2252.2028534031415,2085.8485759162304,7850.0,3096.0,17117.0,909.0,6305.0,1310.0,3971.0,53278.0,19348.0,1041.0,14829.0,3531.0,54.667923859108356,8.445757233368534,95.44072757344291,131.99734371783035,8.041287011615628,27.239742397043294,13.434781731784584,42.763478835546984,26.075560238389947,115.7930129603527,79.23801612903226,27.34682774965574,68.02812794015095,3509146.4429778247,2122571.0110876453,6761841.042238648,6665400.347412882,1887981.5517423442,710339.9788806759,7581875.528511087,7167561.158922914,5241654.121436114,2603159.726504752,10100519.956177402,2522051.145195354,3602350.9915522705,4189055.302534319,14436277.08500528,7429733.007919746,7699990.919218585,8987834.710137276,1802798.2143611405,9260769.214889124,47303446.18373812,22963077.44350581,5216754.095564942,4196252.928722281,3968712.7043294613,6992503.716473073,4068276.294086589,3691824.0733896517,26184738.644139387,18019998.965153117,665588.0475184794,32584213.54223865,31220794.482048575,8626470.219640972,726637.2016129033,11382162.019007392,2632777.311275807,8819104.101372756,8391460.374604013,6687539.027455121,13663439.015839493,2786889.5670538545,7011823.105948627,15222737.217001056,14761352.60559662,16908477.82470961,2346526.271911299,1826381.9947201689,5350975.382787751,9475342.879619852,8467281.06282999,2335037.796726505,2528004.1497360086,616731.3166314678,3174026.3880675817,15193692.683210136,3059661.647835269,2939111.6404435057,3344790.029567054,1016326.0638859556,1098706.6911298838,3790426.436344427,3853021.7597676874,12130221.617212249,21118086.47148891,3368413.6156283,2891960.8653643085,2313471.9677930307,1975783.2866948259,1926532.2492080254,3931817.847940866,2635932.2639915524,2141731.554910243,1458558.7602956705,28166052.63780359,4503213.4413938755,3571120.2803590284,12317695.67529039,1580668.6441393876,4209823.862724393,1320547.0739176346,2028918.5850052799,2099692.648363252,2330531.1029567053,12711202.195353748,2958704.9070749735,1456780.848468849,8332788.237592397,2238516.577085533,11724936.829320492,6545776.832101373,22272536.68215417,1980734.9342661034,0.7611,1.545198,0.850362,1.17605,7.551221,1.08237,1.479159,1.739448
845,2252.2028534031415,2085.8485759162304,3991.0,2072.0,8126.0,653.0,3908.0,906.0,4107.0,53399.0,19784.0,1020.0,14751.0,3620.0,53.0833,16.1994,101.175,147.1993,8.5903,19.7232,19.9,52.9246,23.7886,124.9091,79.23801612903226,20.5218,55.6097,2846522.0,1027416.0,2806793.0,9230132.0,775977.0,551568.0,3204143.0,5387767.0,8200614.0,3465717.0,19634440.0,3315120.0,2323584.0,7034825.0,27534533.0,10459997.0,6870664.0,8692709.0,1419540.0,11309052.0,30891725.0,20340483.0,3134644.0,2384193.0,4173298.0,5171099.0,3088558.0,3623406.0,22708012.0,19365248.0,640909.0,10611278.0,18197254.0,6163799.0,726637.2016129033,7572727.0,1637684.0,5229801.0,9548594.5,9944534.0,8061398.0,3549971.0,8040585.0,11765463.0,11057301.0,17015543.0,1357224.0,2075752.0,5589866.0,10458839.0,6140460.0,2632981.0,2598895.0,498748.0,2188998.0,32081284.0,1560505.0,2361723.0,2611339.0,1047381.0,1345430.0,2515678.0,3118189.0,9880900.0,13959604.0,1276455.0,2008139.0,2517036.0,1902913.0,1400449.0,5464098.0,2094963.0,1895995.0,2742606.0,38306875.0,2304229.0,2434116.0,9219811.0,1023588.0,6392468.0,1460860.0,1592176.0,2396278.0,3393696.0,9804518.0,4223688.0,1745631.0,5919443.0,2320196.0,19977445.0,8730480.0,26686143.0,88129.05,0.765837,1.543084,0.849343,1.181752,7.570846,1.083682,1.479594,1.742047
846,2268.0,1967.0,5076.0,1477.0,13697.0,557.0,4581.0,1071.0,4211.0,53646.0,20392.0,1050.0,14502.0,3933.0,53.877,16.3278,101.3529,143.4011,8.5322,19.9719,19.39,52.8172,23.9448,125.6196,79.23801612903226,20.1099,57.2647,2061814.0,1375255.0,4237845.0,4864120.0,888015.0,409793.0,6021323.0,8315482.0,5400742.0,3011711.0,24553438.0,2495677.0,2614532.0,5199168.0,21756469.0,6253582.0,9146483.0,8125056.0,1309726.0,12527813.0,31509153.0,18995856.0,3791315.0,2694779.0,3390827.0,4675318.0,2093766.0,2052439.0,25221363.0,22081134.0,659613.0,20383288.0,21175661.0,6761166.0,726637.2016129033,7135938.0,1390923.0,7364665.0,9536926.0,8765168.0,9375398.0,6341461.0,6318247.0,15416899.0,11344196.0,15762032.0,1672329.0,2401392.0,5008999.0,9444957.0,6258488.0,2740095.0,2333779.0,591157.0,2962924.0,20232428.0,2055343.0,2297842.0,2715564.0,712518.0,1303197.0,2498420.0,2497050.0,9306642.0,18963126.0,1315363.0,1702293.0,1745885.0,1907479.0,1469133.0,4983789.0,2050062.0,1662467.0,2037472.0,22398941.0,3718704.0,5345190.0,10604773.0,633575.0,3613074.0,751998.0,1123403.0,1418269.0,2759403.0,9533237.0,3208646.0,1846911.0,5834119.0,3868050.0,18339159.0,6275976.0,26628902.0,67280.8,0.766695,1.548729,0.858497,1.187402,7.566687,1.085509,1.492819,1.738875
847,2260.0,1993.5,9330.0,1543.0,15410.0,1002.0,8974.0,973.0,4093.0,53596.0,20263.0,1077.0,14658.0,4145.0,54.1178,16.6538,101.4774,146.3552,8.5488,20.2207,18.43,52.3582,24.2926,126.3205,79.23801612903226,19.9882,57.4082,4297694.0,1137066.0,2102187.0,4505626.0,1292212.0,373645.0,4171615.0,6556943.0,5480189.0,2595418.0,15516899.0,1861768.0,2449613.0,3631545.0,17619518.0,12408369.0,5110807.0,7699316.0,1299366.0,7821358.0,47888147.0,14349383.0,3193955.0,2204412.0,3552375.0,4644271.0,1790602.0,3778698.0,28119576.0,16292888.0,392717.0,27398981.0,18181850.0,5436014.0,726637.2016129033,5875531.0,1973836.0,4367648.0,8433806.5,6316843.0,8050204.0,3174613.0,8864210.0,9291647.0,11090903.0,10976494.0,1115529.0,1335306.0,3850368.0,8329267.0,5630851.0,2298223.0,1516264.0,402545.0,2495006.0,14354563.0,1446333.0,2070355.0,2521769.0,612696.0,900711.0,3836959.0,3509128.0,7973380.0,12932742.0,2655332.0,1041753.0,3421513.0,1365581.0,3134903.0,2610383.0,1519583.0,1622777.0,569027.0,29545663.0,3417822.0,3193432.0,5940191.0,1141521.0,2879442.0,569743.0,1046227.0,1481456.0,2201235.0,9164396.0,2831446.0,1158085.0,6119089.0,1738189.0,14122247.0,8787902.0,24944345.0,115341.7,0.761458,1.559249,0.863929,1.187303,7.53633,1.085615,1.497723,1.733618
848,2282.5,1983.0,9020.0,1118.0,10591.0,791.0,7017.0,1356.0,4112.0,53578.0,20328.0,1029.0,15685.0,4329.0,54.6886,16.9797,101.5307,139.0178,8.5405,20.012,18.09,52.8563,24.25,127.6934,79.23801612903226,19.7916,58.7475,1939838.0,1790150.0,3844650.0,4932133.0,852780.0,330546.0,4856429.0,13464394.0,3872352.0,1819038.0,19213757.0,1634023.0,2158852.0,3445312.0,24670877.0,10040778.0,5108007.0,8282974.0,1250769.0,7749200.0,50373110.0,15502521.0,3091435.0,3188027.0,4445175.0,3922164.0,1822788.0,3550239.0,25700430.0,15831362.0,478036.0,20173216.0,19841066.0,6574524.0,726637.2016129033,7057683.0,2600107.0,7926924.0,9736104.0,6334848.0,7486212.0,1902655.0,5706145.0,16481137.0,11098433.0,7452813.0,1353872.0,1352024.0,6030976.0,9352681.0,6986056.0,2733560.0,2449717.0,639187.0,3479293.0,14911138.0,2111451.0,1937366.0,2442874.0,865495.0,937132.0,4874644.0,2109839.0,10548662.0,16756092.0,2018040.0,777740.0,2401997.0,1353648.0,3265087.0,5171832.0,1299621.0,1237535.0,849809.0,24584757.0,2202289.0,3865726.0,7075107.0,567258.0,2178612.0,459211.0,776123.0,1327554.0,2584631.0,7447165.0,2927991.0,1414320.0,6966248.0,2147681.0,24793134.0,5414335.0,31883327.0,75568.15,0.765685,1.55645,0.867773,1.19175,7.528422,1.084447,1.497273,1.72542
849,2264.0,1978.5,11561.0,1622.0,14870.0,753.0,6853.0,3058.0,4278.0,53600.0,20519.0,1024.0,16550.0,4671.0,53.6808,16.8513,101.4685,140.2263,8.4824,19.7232,17.8,52.241,24.0158,126.6469,79.23801612903226,20.035,57.2264,1636298.0,1091236.0,3043705.0,7467129.0,639099.0,434545.0,3051925.0,11896522.0,9748531.0,2185717.0,14609757.0,5026107.0,2482888.0,2973717.0,13984748.0,6665289.0,4861708.0,7163742.0,1224717.0,6826615.0,35808309.0,16330472.0,5464152.0,2726144.0,4065737.0,4962216.0,1739443.0,2508290.0,28035614.0,14028574.0,545519.0,24017197.0,11232307.0,6657898.0,726637.2016129033,4708192.0,2433625.0,6589179.0,9017624.0,5887437.0,9858493.0,2010538.0,7191740.0,11195026.0,11681097.0,7568296.0,1789995.0,1134064.0,3191939.0,10693486.0,4883696.0,3958164.0,1220997.0,346084.0,2011895.0,10378755.0,1721370.0,2446610.0,2340140.0,792342.0,850594.0,2604358.0,2496235.0,8624788.0,15692794.0,3004968.0,1750837.0,3637394.0,1659223.0,1225180.0,1977087.0,2891647.0,1317613.0,598566.0,19611348.0,2368595.0,2118106.0,6944612.0,447850.0,2241603.0,547421.0,752146.0,851185.0,2133558.0,7633427.0,2757782.0,1659577.0,7007526.0,2617989.0,16318606.0,5308922.0,22186742.0,62221.2,0.7622,1.56127,0.868075,1.19,7.505531,1.083979,1.491112,1.717723
